Trajectory_ID,Timestamp,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Cartesian_x,Cartesian_y,Cartesian_z,Cartesian_rx,Cartesian_ry,Cartesian_rz,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6
2,1735835730.202216,-2.5256610928021894,-2.5167971887207115,-0.9516461549891897,-1.2502364875770802,1.5463916293464863,-0.1719487233092618,-0.47224700716176243,-0.17094167985247666,0.13325193870248808,-1.1918811666764348,-2.887900924557697,-0.028669128732357486,-0.017922958201232388,2.6839616633856385,1.9489882771586569,0.8915502958694996,-0.024923824266358877,-0.003014637921332426,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.3030634,-2.5211583613023163,-2.4710027994859813,-0.986775737270845,-1.256254951210062,1.5482138835194392,-0.16605244309673672,-0.46683427967762514,-0.16995823591129014,0.1446937473380063,-1.1936145351383223,-2.8861583211508504,-0.020857855728082766,-0.01405937537576307,2.645967580553714,1.963472125820871,0.899953367091327,-0.023374825723279823,-0.003012836789801785,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.4036336,-2.5175892124977626,-2.4347032800504964,-1.0146216584874619,-1.2610255648434787,1.5496583170378873,-0.16137867974388254,-0.46231135841514365,-0.16896974595153497,0.1535456651453849,-1.194987216575722,-2.8848009958790213,-0.014658677687293899,-0.011021128272184329,2.6138211127445383,1.9749976927802153,0.9066540291394156,-0.022118479170224015,-0.003011435847239854,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.504166,-2.515105525061062,-2.409443290815766,-1.0339989858213139,-1.264345323641865,1.5506634646457258,-0.15812631679762923,-0.45904717231402686,-0.16817402932598588,0.15958664501350994,-1.1959417794717635,-2.883868965259655,-0.010341010995270284,-0.008927358543763706,2.590417683093409,1.9830340753129014,0.9113321148272868,-0.021229552973724114,-0.0030104749271793914,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.6045043,-2.513599312581923,-2.3941245713802815,-1.045750211765176,-1.266358564944282,1.5512730284128617,-0.1561539471733573,-0.4570222659173526,-0.1676487395609266,0.1632011464393826,-1.1965204113051942,-2.883308737386359,-0.0077211031883732215,-0.007668033450785383,2.575819434107192,1.9879119443281135,0.914173601599383,-0.0206846802201105,-0.0030098977682178367,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.7050369,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,-0.002927808806397989,2.659368243341884,1.9999252126420028,0.9218999991005444,-0.01732537797437355,-0.0012102842671239808,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.8053236,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.9056602,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.0062072,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.1067398,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.2070649,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.3072715,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.40784,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.5082386,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.6089182,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.7104046,-2.5131340667035564,-2.38939285445592,-1.049379984796449,-1.2669804242311233,1.5514613132891257,-0.15554471251953572,-0.4563899999999998,-0.16747999999999993,0.16431000000000004,-1.1966991033863068,-2.883136453702977,-0.006911628484904152,4.260846696459539e-17,2.718636378899908,2.0069915271413112,0.926506011302549,-0.015179730603985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835731.811954,-2.5130895874435564,-2.389349591414002,-1.049419445876759,-1.2669841090766036,1.551457272188737,-0.15550919052209355,-0.4563771459639957,-0.1674959117981009,0.16431848593374332,-1.196684797346297,-2.8831383966674564,-0.0069135095618125045,0.012656886861180763,2.7266786843325357,2.007880478441413,0.9276203943414393,-0.012550617431605408,0.0011074961550098983,0.0,0.0,0.0,0.0,0.0,0.0
